statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;47.6;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;1501.2;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;47.5;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;11.4;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-M;Professional, scientific and technical activities;36.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;33.3;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;33.3;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;330.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;43.8;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;287.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;22.2;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;1.1;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;21.1;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;184.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;13.2;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;171.1;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;2072.3;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;200.1;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;;Total;1872.2;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;18.0;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;5.9;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R;Arts, entertainment and recreation;12.1;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;161.4;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;13.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-J;Information and communication;147.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;13;Mecklenburg-Vorpommern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;1295.7;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;177.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-K-N;Financial, insurance, business, real estate act.;1118.7;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;118.6;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;10.4;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;15;Sachsen-Anhalt;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;108.1;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;32.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;12.5;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;01;Schleswig-Holstein;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-A;Agriculture, forestry and fishing;19.7;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;114.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;25.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-R-T;Arts,entertainm.,recreation,o.service act.,priv.h.;89.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;114.4;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;10.8;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;103.5;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;82.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;5.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-H;Transportation and storage;77.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;369.3;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;8.7;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-C;Manufacturing;360.6;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;857.7;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;94.1;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-T;Public a.other services, education, health,priv.h.;763.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;2755.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;245.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;2510.0;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;123.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;7.9;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;115.4;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;1178.6;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;102.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;02;Hamburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;1076.3;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;11.0;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;07;Rheinland-Pfalz;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;11.0;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O;Public admin. and defence, compulsory social sec.;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;283.5;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;26.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-J;Trade,transport.,storage,accom.and food serv.,inf.;257.4;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;38.1;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;09;Bayern;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-D;Electricity, gas, steam, air conditioning supply;38.1;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;281.6;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;26.4;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;11;Berlin;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;255.3;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;115.5;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;11.3;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2020;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G;Wholesale, retail trade, repair of motor vehicles;104.2;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;1326.9;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;108.8;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-I;Trade, transport., storage, accom.and food service;1218.1;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;0.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;0.0;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;10;Saarland;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B;Mining and quarrying;0.3;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;566.6;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;39.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-P;Education;527.2;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;738.5;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;46.7;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;05;Nordrhein-Westfalen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;691.8;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;1506.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;133.4;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;14;Sachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-G-T;Service activities;1372.9;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;183.8;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;13.2;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;12;Brandenburg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-Q;Human health and social work activities;170.6;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;-;1000;ERW063;Persons in employment (domestic concept);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;-;1000;ERW062;Self-employed persons a. family workers (domestic);
13311;Regional employment accounts;JAHR;Year;2023;DLAND;Länder;06;Hessen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-O-Q;Public services, education, health;-;1000;ERW061;Employees (domestic concept);
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;9.6;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;0.3;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2021;DLAND;Länder;16;Thüringen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-E;Water supply,sewerage,waste management,remediation;9.3;1000;ERW061;Employees (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;990.2;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;54.3;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;03;Niedersachsen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;935.9;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;43.6;1000;ERW063;Persons in employment (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;2.1;1000;ERW062;Self-employed persons a. family workers (domestic);e
13311;Regional employment accounts;JAHR;Year;2019;DLAND;Länder;04;Bremen;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-N;Administrative and support service activities;41.4;1000;ERW061;Employees (domestic concept);e
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;1937.3;1000;ERW063;Persons in employment (domestic concept);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;98.5;1000;ERW062;Self-employed persons a. family workers (domestic);p
13311;Regional employment accounts;JAHR;Year;2022;DLAND;Länder;08;Baden-Württemberg;WZ08R1;WZ2008 (Sections, aggregations): Regional accounts;WZ08-B-F;Industry;1838.9;1000;ERW061;Employees (domestic concept);p
